酒店名称,fishtrip_id,mddid_old,mddid_get,poiid_get,国家
北门札幌旅馆,YDyfAXDsADM,10769,10769,7041058,日本
札幌全日空酒店,cMTnm8CwfSE,10769,11042,69703,日本
札幌诺富特酒店,PAIoVGwHIWE,10769,10746,69803,日本
札幌站北口东横INN,3q2y4BdU6LY,10769,10769,7040895,日本
洞爷湖温泉酒店,LqEFQwCmuTM,10746,10769,20334,日本
札幌薄野站APA酒店,c_tuqnAMGOY,10769,10769,6554877,日本
札幌中岛公园酒店,Ud2Jk65MlOk,10769,10769,69741,日本
琴似绿色旅馆,ugV4X2QezUM,10769,10769,69762,日本
札幌王子饭店,wxtXWRwvPTg,10769,10746,6554874,日本
札幌水印酒店,6aHJ_YHNlL0,10769,10769,69743,日本
新札幌太阳道酒店,BrxUFoF_iJQ,10769,11042,69793,日本
登别石水亭,eT3IEMTXUOs,59481,59481,7040070,日本
旭川大酒店,Eurp23kmJyo,61630,10746,7039421,日本
北海道全日空皇冠假日酒店,x_RmkX_PeKg,19813,10746,7040848,日本
札幌千岁国际酒店,-YL88L8_BNc,10746,10769,69806,日本
札幌薄野全日空假日酒店,pIxJGLmRL-0,10769,11042,8397682,日本
苫小牧旅馆,aP-CSnO0y3M,10746,10769,7042480,日本
法华俱乐部函馆酒店,CgiS8wHWSko,59480,10769,7042328,日本
札幌东武酒店,QmtIPXbOEh4,10769,10769,69720,日本
和风旅馆扇松园,vzP-nNc-sY0,61630,61630,8292047,日本
巧克力函馆,O86DpXiXE1E,59480,59480,7039494,日本
大雪旭岳温泉旅馆,oFVT4W94gaM,10746,10746,8292041,日本
十胜幕别温泉旅馆,hnD3oRbDmOU,10746,10746,7039561,日本
中之岛旅馆,yL6-i5_1Zsg,10746,10769,7040924,日本
函馆元町酒店,7BFob2-nD2k,59480,59480,7041094,日本
贝尔北见酒店,-RpGtfj3SSk,10746,10746,8339519,日本
北之宿望峰,Vo4yyR3zjv4,62848,62848,7041026,日本
拉碧斯达函馆湾,BlzE_9hk5us,59480,59480,7040835,日本
首尔花园旅馆,PBDRgygiaBM,59480,59480,7041239,日本
朝里克拉涩日式饭店,Nugsci1pjWA,19816,19816,7040375,日本
纳卡图诺旅馆,slzEkuRmW5I,10769,10769,7043279,日本
札幌大通里士满酒店,mFku1WLjgSY,10769,10769,69729,日本
札幌格兰大酒店,S41sk0E0oSc,10769,11042,69807,日本
京王广场酒店札幌,JlBsQxvXqag,10769,10769,69786,日本
札幌宜必思旅馆,PSrjPZOfdkE,10769,10769,8585679,日本
札幌新大谷酒店,JiwY9j8iing,10769,10769,69738,日本
札幌蒙特利酒店,qzErgCvo254,10769,10769,69788,日本
定山溪万世阁酒店,LNacAUaHPbA,10769,10769,69756,日本
定山溪瑞苑大酒店,xNi_xsa9uwQ,10769,10769,69739,日本
定山溪温泉旅社,SxnMJ7KXaqs,10769,10769,20339,日本
鹿谷旭岳Manseikaku酒店,5IDWRloHaU0,10746,10746,7043443,日本
北弧度假村酒店,8F7pNOmtSjY,10746,10746,8292504,日本
新山青年旅舍,QxTxow2ixaI,10746,10769,7040616,日本
函馆大沼王子大饭店,Y0CMukFtAEY,10746,10746,8415739,日本
屈斜路王子旅馆,UjjMTIHhVFU,10746,10746,8415299,日本
佐幌度假村酒店,RVq5kr0ZQPo,10746,10746,6952437,日本
大雪山白金温泉观光旅馆,eSIhypr37pY,19811,62848,7040982,日本
鲤川日式温泉旅馆,C6RI-T-naoY,10746,112045,7042667,日本
由加利木屋宾馆,EQQgVouc-c4,62848,62848,7039778,日本
比劳公寓,0KBggGc8MFI,10746,10746,7042558,日本
生方家旅宿,2324VdIW73s,61632,10746,7042134,日本
布兰内宜吉佩提酒店,gLrvmbVEcL8,10746,62848,7039195,日本
莉拉胡塞特酒店,0sC3wvRV_IA,10746,10769,7039305,日本
平成凯尤忒旅馆,0JZVpkhbURg,59480,10769,8291879,日本
自然度假地二世古Weiss酒店,bARDDlSJF1A,10746,112045,8585729,日本
翠山亭,JVp4u05znYo,10746,10769,69772,日本
日航札幌JR塔饭店,OBB28Ijeid0,10769,10769,6325353,日本
Choyo度假酒店,zr6GG7KjUUU,10746,10746,7042477,日本
利尻海洋酒店,HUvwz0ePtew,10746,112372,7041082,日本
北海道鲜粉公寓,NHW-o83vKlQ,62848,62848,7923421,日本
北海道鹤公寓,17xYAGQCJXQ,62848,62848,7039347,日本
札幌万丽酒店,3yVPgryeHI0,10769,10746,69804,日本
定山溪鹤雅休闲度假温泉 森之歌,Nm-1cZdCsPs,10769,10769,69765,日本
伊美吉及度假村,CwY7He_CPdU,59480,10769,7041651,日本
望楼野口函馆,7tHx87SLmJA,59480,10769,7040768,日本
二世古北方安努普利度假酒店,whK33yumILw,10746,112045,7042459,日本
森林景观酒店,mABP__t6cg8,62848,62848,7041737,日本
岩内高原温泉酒店,iB6PjZsmnGg,10746,112180,7038951,日本
定山溪森之歌鹤雅温泉度假村,qt3Cr2EvSBg,10769,10769,69765,日本
层云峡观光旅店,OJQBZAqtgF4,10746,10746,6323086,日本
山寨乡村度假酒店,b9gePj5nuSg,10746,10769,7043562,日本
登别酒店Mahoroba,qKNoy77zqrI,59481,59481,8800682,日本
十胜川温泉三余庵,1UzoyoCgMyg,10746,10746,8290699,日本
九份龙门客栈,FWgooF4Gbi0,23039,23039,5979442,台湾
九份谢叔叔民宿,62_tXgOlfeA,23039,23039,6092682,台湾
风筝博物馆民宿,UJiE0_-3BwA,23039,23039,5979637,台湾
九份长老教会,yYr3YukcBUg,23039,23039,6103655,台湾
九份柳园民宿 ,cXj4apOiz38,23039,23039,8308341,台湾
圭贤小町客栈 ,jWf15_H3ujI,23039,23039,5979492,台湾
李老师的家民宿,1mRPLq1cpuo,23039,23039,6103476,台湾
九份云海雅筑 ,XxpmBqI-bE8,0,23039,6103420,台湾
九份观海楼民宿,OxbVbU0d2W0,23039,23039,6101979,台湾
九份山海观民宿 ,kLQbo9j81V0,23039,23039,7365767,台湾
垦丁水采田民宿,gId4lwSYjt4,21434,27771,8327877,台湾
垦丁暖洋潜水旅宿,_gDOxhLMJo0,21434,27771,8312815,台湾
和风庭民宿,UEs4kZRIdCg,27771,21434,6264141,台湾
垦丁君临农场 ,0_pBzmVn82w,21434,27771,6493706,台湾
垦丁南湾小屋 ,qfZS5L-0A-c,21434,27771,6126346,台湾
日出伊比萨 ,yeNKlTQexhY,27771,27771,6143315,台湾
33背包客栈,6cpLE2SQ2h8,21434,27771,7926031,台湾
垦丁南门十缘,a9mbC9taiUU,21434,27771,6581715,台湾
县城旅游之家,P7uqyA3bwaQ,21434,27771,6151472,台湾
垦丁疯潜客栈,vi1ecQ_TAwc,21434,27771,8089146,台湾
垦丁好望角渡假村,WIA6LSjOJzA,21434,27771,5533599,台湾
垦丁南湾渡假饭店,P-gBDAtVVBA,21434,27771,34756,台湾
宁静的家2馆,aKxhJDE8uls,21434,27771,8476895,台湾
斯卡罗民宿,zwsOfMegYRc,21434,27771,8089237,台湾
水渔人旅店,d-icK74EYw4,21434,27771,8073816,台湾
四重溪看山民宿 ,D3_jZ2GyRvU,27771,21434,7382911,台湾
滨海风情旅店,b487e62Qr7c,21434,27771,6092625,台湾
山海恋海景民宿,h7xZ-W3L9UU,21434,27771,6103461,台湾
花园红了民宿,Yv6pi-mxEqQ,21434,27771,5429795,台湾
垦丁迦南美地旅店,-m-2gaWRptc,21434,27771,7005815,台湾
垦丁青年活动中心,Roqa7HKdjrA,21434,27771,5979929,台湾
垦丁小径民宿,Q9eXHLIyhSE,21434,27771,7389895,台湾
垦丁海岸风光民宿,rEAzsXxa94E,21434,27771,8089203,台湾
夏日休闲民宿,a5P9czQvF2M,21434,27771,8073827,台湾
墨风垦丁宠物民宿,8pw0TlEeGzo,21434,27771,7412495,台湾
垦丁凯撒大饭店,XFgMfz2CGHE,21434,27771,8734529,台湾
台南波夏122,YijVTFSjTjk,11064,11064,8283079,台湾
新天山茶叶民宿,_cSErk-2Cww,10044,22346,6582978,台湾
瑞里慢步云端民宿,z-KHYXZo0KQ,22346,22346,6100221,台湾
力行山庄民宿,YE0J5JP0nag,12594,22346,6143338,台湾
嘉义若兰山庄,kmqoGWdxMqY,22346,22346,6121143,台湾
阿里山登山别馆,o8tpsegGtL4,10044,22346,5979457,台湾
禾枫汽车旅馆,32sL5pgAp2E,22346,22346,6583000,台湾
湖水岸休闲旅馆(嘉义馆),uG_s5OEVfOo,22346,22346,6582991,台湾
金龙海悦大饭店,7uPjsC5IbpU,22346,22346,6102084,台湾
高峰大饭店,-YQPuDdASBA,10044,22346,6097880,台湾
嘉禾玉山国际大饭店,K0tU9GKtP4Y,22346,22346,6092952,台湾
阿里山青年活动中心,a2Yj9ZDO81o,10044,22346,5979534,台湾
冠阁商务大饭店 ,T_SAumf-Jz0,22346,22346,6582982,台湾
钰通大饭店,WlOs4sJ26Jc,22346,22346,6582972,台湾
永悦商务大饭店,CUSFyf_3vPE,22346,22346,6143400,台湾
阿里山宾馆本馆,aYCRSgXNpJQ,12594,22346,6103449,台湾
阿里山宾馆新馆,Piq14MVWVsE,12594,22346,6580527,台湾
新驿旅店 台中车站店,RkTpbiP_hho,16405,16405,5979788,台湾
成旅晶赞饭店-台中民权,r9eEW7cYJRM,16405,16405,6586584,台湾
达欣商务精品饭店,QOpebxopSpc,16405,16405,6586582,台湾
台中星悦大饭店,bhmsNgV6Bos,16405,16405,6101905,台湾
台中瑞君商务旅馆,2HKCJl5uLVg,16405,16405,5479699,台湾
台中公园智选假日饭店,0uUP8w7cykA,16405,16405,34075,台湾
米卡沙旅店,17vciq5W8cY,16405,16405,6586611,台湾
高苑商务旅馆-中山店,f058cvqembo,16405,16405,6092666,台湾
博奇大饭店,kVnzWs6Iumg,16405,16405,6586561,台湾
乐府大饭店,jMlGNschGNQ,16405,16405,6116499,台湾
台中逢甲碧根行馆,cZn-9madhv0,16405,16405,6586581,台湾
台中拓程商旅,OY3jdRLj07o,16405,16405,6102038,台湾
双星大饭店,dVuEqsPIOlg,16405,16405,7006196,台湾
台中安可旅店,i7EpuwvE8_s,16405,16405,6586616,台湾
台中亚致大饭店,awtq5h2s5lo,16405,16405,6586603,台湾
高苑商务旅馆-中正店,Bmz3L2BSUtU,16405,16405,6586601,台湾
金座大饭店,IDZ8Ub4HoaM,16405,16405,6586555,台湾
台中柯旅天阁,YAFe-ohhwU0,16405,16405,6586597,台湾
皇家季节酒店台中中港馆,eUPlpcO8eN8,16405,16405,6586608,台湾
昭盛52行馆,LvFy3Fl356w,16405,16405,5482292,台湾
企业家大饭店,L-M5_Ia_FBw,16405,16405,6586588,台湾
台中名帅大饭店(国光台中馆),xqvGbBCBuXU,16405,16405,6100342,台湾
台中原德饭店,SNQOgXgkPec,16405,16405,6588189,台湾
台中金典酒店,xWTLpmaPxKY,16405,16405,33976,台湾
福泰桔子商旅公园店,pjeOjyPLdxA,16405,16405,6586559,台湾
长荣桂冠酒店,S7XXEvLG8q0,16405,16405,7005735,台湾
R8环保商旅,7jPuj3e8nzE,11065,11065,6558163,台湾
国众大饭店,qZY6BByz8Ck,11065,11065,92309,台湾
高雄哥伦比亚商旅,iPYyAG7AD5A,11065,11065,92343,台湾
高雄帝后大饭店,luL3v0H63Oo,11065,11065,7006307,台湾
奇异果快捷旅店-高雄车站店,nSwYsQlnxqk,11065,11065,8477237,台湾
奇异果快捷旅店-高雄九如店,Wkr5bFrXlhA,11065,11065,8282681,台湾
橙舍背包客国际青年旅馆(高雄车站馆),Z2VdcT3N7-8,11065,11065,6123963,台湾
 三多商务旅店,n6E-Ky4L9a8,11065,11065,92304,台湾
佳适旅店爱河馆,OIrWqbIJ6qw,11065,11065,92394,台湾
高雄皇宾别馆,Ij9T0NIwiZQ,11065,11065,92386,台湾
汪汪小窝摩天分馆 ,kEeROCScK0Y,11065,11065,92393,台湾
 莲潭国际会馆,DHcdJM_Nkek,11065,11065,92348,台湾
高雄商旅,_lsThT_rsLA,11065,11065,92303,台湾
华后大饭店,0OQCgCIp70I,11065,11065,92326,台湾
香格里拉精品旅馆,1gWOreiKhlo,11065,11065,92380,台湾
高雄汉华饭店,Bkal0gGbvnA,11065,11065,6558150,台湾
九福大饭店 ,oaAvxHovSsk,11065,11065,92341,台湾
巴黎香舍大饭店 ,6pAn3-65pZk,11065,11065,92344,台湾
康桥商旅,wqgzNsAHAKI,11065,11065,92317,台湾
御宿大饭店站前馆,m839QWmLoWE,11065,11065,92401,台湾
佳适旅舍六合馆,1aswijr0KDc,11065,11065,7006338,台湾
御宿商旅中山馆 ,d-EBzAs02og,11065,11065,32545,台湾
御宿商旅后驿馆,mexYD0NRuWo,11065,11065,92403,台湾
康桥商旅后驿九如馆 ,dBdQ7Q45FUg,11065,11065,6558156,台湾
高雄汉王洲际饭店,3Z1CtP3Zu60,11065,11065,7006278,台湾
义大天悦饭店,HY1dqQoyh_g,11065,11065,33966,台湾
高雄住酒店,uH5f6rJXB8s,11065,11065,6094393,台湾
花莲晴空民宿 ,nqFj9Aktal8,15325,15325,7006350,台湾
枫茂精致民宿,3IqNRsSrQoo,15325,15325,6587176,台湾
幸福163民宿 ,8tskzX-NL5o,15325,15325,6496361,台湾
花莲看见298,VttoPQCvR5k,15325,15325,7382687,台湾
凯苑风格庭园民宿,s-IKskhm3Oo,15325,15325,6496640,台湾
小晴天旅宿,sSNa10fIg4o,15325,15325,8767500,台湾
花莲经典假日饭店,kqACACxPLtc,15325,15325,6146520,台湾
阿思玛丽景大饭店,TFjhc0ya8v0,15325,15325,6587164,台湾
花莲翰品酒店 ,vDLr7EX_dlw,15325,15325,6587072,台湾
缓慢民宿石梯坪,obVg8VSo2Bc,15325,15325,6496251,台湾
罗东公园61号,AWPSvs3JFpQ,16211,16211,8283656,台湾
小岛好。乐,xHBLLzDQURE,12594,12594,6103490,台湾
丰田渡假庄园,n5dAZFlGwfA,12594,64928,8282933,台湾
清境兹心园,thRAGIN4lqM,12594,64928,6144354,台湾
清境黄庆果园民宿,xwtyZeCA_LM,12594,64928,6262165,台湾
红米国际青年旅馆,D5F29GsvF8I,10819,10819,6558340,台湾
莎多堡奇幻旅馆,KhrgcC6o2v4,10819,10819,92515,台湾
品格子旅店,p80a-onnvMM,10819,10819,7005930,台湾
西悠饭店台北店,B2VZsa4icug,10819,10819,6558312,台湾
龙虾先生的秘密巢穴设计青旅,d0E-zpUZOcg,10819,10819,7006497,台湾
新驿旅店台北车站三馆,UwN32lI4-6g,10819,10819,92503,台湾
新驿旅店台北车站一馆（前站店）,qR0WzwXEMgU,10819,10819,93026,台湾
新驿旅店台北车站二馆,_8hTwC_2suc,10819,10819,92467,台湾
台北喜苑旅店,vTZyU2Pcq84,10819,10819,92446,台湾
新驿旅店西门捷运店,YRE5pfF0DX0,10819,10819,93030,台湾
台北新站旅店,tQ0I8P9MML8,10819,10819,92594,台湾
台北芒果客栈,08UmgyAG8R8,10819,10819,5522427,台湾
台北幸福旅店,9ppeEkb4_p8,10819,10819,92617,台湾
豪祥大旅社,mYA0UDRKyy8,10819,10819,92607,台湾
尤利西斯饭店,iyvKjCU_ml0,10819,10819,92625,台湾
台北花园大酒店,5dyu5B8fkQU,10819,10819,92449,台湾
捷丝旅台北林森馆,HmkSO0amS00,10819,10819,92459,台湾
台北帅客旅店,WMWPuw_V2WA,10819,10819,92582,台湾
神旺大饭店,e13GOYQbo3E,10819,10819,92652,台湾
富驿时尚酒店-台北南京东路馆,hNZOs5yS6Xo,10819,10819,92580,台湾
王朝大酒店,BKsH9inetnw,10819,10819,92663,台湾
凯统大酒店,oYAdNSZmuCY,10819,10819,92665,台湾
台北美仑大饭店,FrIQARNJDNY,10819,10819,92476,台湾
头等舱饭店,g1EXoPFZDKs,10819,10819,92599,台湾
台北优美饭店,pTp2kZPx4FA,10819,10819,92681,台湾
馥华商旅（松江馆）,f0Nu2A6Y1ks,10819,10819,92474,台湾
台北长富饭店,zOfY577YYRo,10819,10819,6558285,台湾
皇家季节酒店北投馆,26vMDj-ZI9Q,10819,10819,92445,台湾
舞衣新宿-中山馆,gRxvQBDHGU4,10819,10819,92632,台湾
函舍商务旅店,8RgsZBTSCFM,10819,10819,92522,台湾
芦洲成旅晶赞饭店,47E_mxT-2gM,10819,10819,92613,台湾
柯旅天阁台北林森,X-5FyjQKqjk,10819,10819,92457,台湾
凡登台北商务旅店,UiL5r3HbEgU,10819,10819,92510,台湾
天成大饭店,gJQJvA03eJE,10819,10819,92654,台湾
台北凯撒饭店,oz86ED316-Y,10819,10819,92450,台湾
诺富特饭店,e8KhQtVJZdM,58705,10819,6100281,台湾
台北和璞商旅,Y9XltGP7VQA,10819,10819,92478,台湾
台北花园大酒店,k2xTqXZXw4c,10819,10819,92449,台湾
金都精致温泉饭店,2FyAMKo701g,10819,10819,92549,台湾
福华大酒店,X0dTOjYRqvw,10819,10819,92641,台湾
豪景大酒店,NN8FwQ5ess8,10819,10819,926,台湾
台北君品酒店,30_PlgDxEAQ,10819,10819,92492,台湾
大仓久和大饭店,pGpRANDAsc8,10819,10819,5979823,台湾
台北晶华酒店,WuFLLax8iDw,10819,10819,585,台湾
